"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 15 12:23:24 GMT 2021","Wed Dec 15 12:23:24 GMT 2021","354","","System Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.system.PlacesSystemTest","create and get places lists","Create and get places lists","Sign up, creates empty list and check that list exists"
"passed","Wed Dec 15 12:23:26 GMT 2021","Wed Dec 15 12:23:26 GMT 2021","15","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add list to added","Add list to added",""
"passed","Wed Dec 15 12:23:20 GMT 2021","Wed Dec 15 12:23:20 GMT 2021","20","","<Nav/>","","<Nav/>","render authorized nav items","render authorized nav items",""
"passed","Wed Dec 15 12:23:25 GMT 2021","Wed Dec 15 12:23:25 GMT 2021","11","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign in success","Sign in with correct data",""
"passed","Wed Dec 15 12:23:18 GMT 2021","Wed Dec 15 12:23:18 GMT 2021","26","","<PlacesList/>","","<PlacesList/>","render other places list when unauthorized","render other places list when unauthorized",""
"passed","Wed Dec 15 12:23:26 GMT 2021","Wed Dec 15 12:23:26 GMT 2021","6","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add list to added when unauthorized","Add list to added (unauthorized)",""
"passed","Wed Dec 15 12:23:18 GMT 2021","Wed Dec 15 12:23:18 GMT 2021","110","","<PlacesList/>","","<PlacesList/>","render owner places list","render owner places list",""
"passed","Wed Dec 15 12:23:20 GMT 2021","Wed Dec 15 12:23:20 GMT 2021","10","","<Nav/>","","<Nav/>","render unauthorized nav items","render unauthorized nav items",""
"passed","Wed Dec 15 12:23:24 GMT 2021","Wed Dec 15 12:23:24 GMT 2021","1","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","get places list with place by id","Get places list with place by id",""
"passed","Wed Dec 15 12:23:26 GMT 2021","Wed Dec 15 12:23:26 GMT 2021","26","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get all places lists","Get all places lists",""
"passed","Wed Dec 15 12:27:47 GMT 2021","Wed Dec 15 12:27:49 GMT 2021","1863","","PlacesList.spec.mjs","Places lists","","","Add new places list with place",""
"passed","Wed Dec 15 12:23:26 GMT 2021","Wed Dec 15 12:23:26 GMT 2021","16","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added with exception","Remove list from added (exception)",""
"passed","Wed Dec 15 12:23:21 GMT 2021","Wed Dec 15 12:23:21 GMT 2021","21","","<SignUp/>","","<SignUp/>","render sign up page","render sign up page",""
"passed","Wed Dec 15 12:23:26 GMT 2021","Wed Dec 15 12:23:26 GMT 2021","6","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added when unauthorized","Remove list from added (unauthorized)",""
