"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 15 17:54:50 GMT 2021","Wed Dec 15 17:54:50 GMT 2021","4","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","current user when unauthorized","Current user when unauthorized",""
"passed","Wed Dec 15 17:54:55 GMT 2021","Wed Dec 15 17:54:55 GMT 2021","9","","<MainPage/>","","<MainPage/>","render unauthorized main page","render unauthorized main page",""
"passed","Wed Dec 15 18:00:28 GMT 2021","Wed Dec 15 18:00:33 GMT 2021","4755","","Selenide Authorization Tests (E2E)","","com.itmo.kkrukhmalev.places.tests.AuthorizationTest","Sign up and sign in","Sign up and sign in (chrome)",""
"passed","Wed Dec 15 17:54:49 GMT 2021","Wed Dec 15 17:54:49 GMT 2021","2","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","remove list from added","Remove list from added",""
"passed","Wed Dec 15 17:54:48 GMT 2021","Wed Dec 15 17:54:48 GMT 2021","260","","System Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.system.PlacesSystemTest","create and get places lists","Create and get places lists","Sign up, creates empty list and check that list exists"
"passed","Wed Dec 15 17:54:50 GMT 2021","Wed Dec 15 17:54:50 GMT 2021","5","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add list to added with exception","Add list to added (exception)",""
"passed","Wed Dec 15 17:58:35 GMT 2021","Wed Dec 15 17:58:35 GMT 2021","658","","a11y/Accessibility.spec.mjs","A11y","","","Sign in accessibility",""
"passed","Wed Dec 15 17:54:50 GMT 2021","Wed Dec 15 17:54:50 GMT 2021","9","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign in success","Sign in with correct data",""
"passed","Wed Dec 15 17:54:50 GMT 2021","Wed Dec 15 17:54:50 GMT 2021","15","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add list to added","Add list to added",""
"passed","Wed Dec 15 17:54:57 GMT 2021","Wed Dec 15 17:54:57 GMT 2021","15","","<SignUp/>","","<SignUp/>","render sign up page","render sign up page",""
"passed","Wed Dec 15 17:54:54 GMT 2021","Wed Dec 15 17:54:54 GMT 2021","1","","Places Service (Client)","","Places Service (Client)","getPlacesList","getPlacesList",""
"passed","Wed Dec 15 17:54:50 GMT 2021","Wed Dec 15 17:54:50 GMT 2021","12","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add places list","Add places list",""
"passed","Wed Dec 15 17:54:49 GMT 2021","Wed Dec 15 17:54:49 GMT 2021","11","","Service Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.AuthorizationServiceTest","sign in user","Sign in",""
"passed","Wed Dec 15 17:54:55 GMT 2021","Wed Dec 15 17:54:55 GMT 2021","9","","<Nav/>","","<Nav/>","render unauthorized nav items","render unauthorized nav items",""
"passed","Wed Dec 15 17:54:49 GMT 2021","Wed Dec 15 17:54:49 GMT 2021","9","","Service Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.AuthorizationServiceTest","sign up user","Sign up",""
"passed","Wed Dec 15 17:54:50 GMT 2021","Wed Dec 15 17:54:50 GMT 2021","6","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add list to added when unauthorized","Add list to added (unauthorized)",""
"passed","Wed Dec 15 17:58:40 GMT 2021","Wed Dec 15 17:58:41 GMT 2021","1314","","SignUp.spec.mjs","Sign up","","","Sing up, sign out, sign in and check session",""
"passed","Wed Dec 15 17:54:49 GMT 2021","Wed Dec 15 17:54:49 GMT 2021","1","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","get all places lists","Get all places lists",""
"passed","Wed Dec 15 17:54:53 GMT 2021","Wed Dec 15 17:54:53 GMT 2021","30","","<AllPlacesLists/>","","<AllPlacesLists/>","render all places lists","render all places lists",""
"passed","Wed Dec 15 17:54:50 GMT 2021","Wed Dec 15 17:54:50 GMT 2021","6","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign up failed","Sign up with incorrect data",""
"passed","Wed Dec 15 17:54:57 GMT 2021","Wed Dec 15 17:54:57 GMT 2021","15","","<Unauthorized/>","","<Unauthorized/>","render unauthorized","render unauthorized",""
