"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 26 13:57:09 GMT 2021","Fri Nov 26 13:57:09 GMT 2021","8","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added when unauthorized","Remove list from added (unauthorized)",""
"passed","Fri Nov 26 13:57:06 GMT 2021","Fri Nov 26 13:57:07 GMT 2021","1076","","System Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.system.AuthorizationSystemTest","all authorization operations","All authorization operations","Sign up, sign up with same credentials, sign in and sign out"
"passed","Fri Nov 26 13:57:09 GMT 2021","Fri Nov 26 13:57:09 GMT 2021","15","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add list to added","Add list to added",""
"passed","Fri Nov 26 13:56:50 GMT 2021","Fri Nov 26 13:56:50 GMT 2021","44","","<PlacesList/>","","<PlacesList/>","render other places list when added","render other places list when added",""
"passed","Fri Nov 26 13:56:38 GMT 2021","Fri Nov 26 13:56:38 GMT 2021","3","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","add place","Add place",""
"passed","Fri Nov 26 13:56:53 GMT 2021","Fri Nov 26 13:56:53 GMT 2021","21","","<AddPlace/>","","<AddPlace/>","render add place item form","render add place item form",""
"passed","Fri Nov 26 13:56:54 GMT 2021","Fri Nov 26 13:56:54 GMT 2021","16","","<SignUp/>","","<SignUp/>","render sign up page","render sign up page",""
"passed","Fri Nov 26 13:57:08 GMT 2021","Fri Nov 26 13:57:08 GMT 2021","9","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign up failed","Sign up with incorrect data",""
"passed","Fri Nov 26 13:57:07 GMT 2021","Fri Nov 26 13:57:07 GMT 2021","294","","System Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.system.PlacesSystemTest","create and get places lists","Create and get places lists","Sign up, creates empty list and check that list exists"
"passed","Fri Nov 26 13:57:09 GMT 2021","Fri Nov 26 13:57:09 GMT 2021","15","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get all places lists","Get all places lists",""
"passed","Fri Nov 26 13:56:51 GMT 2021","Fri Nov 26 13:56:51 GMT 2021","20","","<AllPlacesLists/>","","<AllPlacesLists/>","render all places lists","render all places lists",""
"passed","Fri Nov 26 13:56:52 GMT 2021","Fri Nov 26 13:56:52 GMT 2021","68","","<AddPlacesList/>","","<AddPlacesList/>","not render add places list item form for unauthorized","not render add places list item form for unauthorized",""
"passed","Fri Nov 26 13:57:09 GMT 2021","Fri Nov 26 13:57:09 GMT 2021","15","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added with exception","Remove list from added (exception)",""
"passed","Fri Nov 26 13:56:50 GMT 2021","Fri Nov 26 13:56:50 GMT 2021","101","","<PlacesList/>","","<PlacesList/>","render owner places list","render owner places list",""
"passed","Fri Nov 26 13:56:38 GMT 2021","Fri Nov 26 13:56:38 GMT 2021","11","","Service Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.AuthorizationServiceTest","sign up user","Sign up",""
"failed","Fri Nov 26 14:00:52 GMT 2021","Fri Nov 26 14:00:59 GMT 2021","6687","","PlacesList.spec.mjs","Places lists","","","Add new places list",""
"passed","Fri Nov 26 13:56:50 GMT 2021","Fri Nov 26 13:56:50 GMT 2021","25","","<PlacesList/>","","<PlacesList/>","render other places list when unauthorized","render other places list when unauthorized",""
"passed","Fri Nov 26 13:56:53 GMT 2021","Fri Nov 26 13:56:53 GMT 2021","32","","<MainPage/>","","<MainPage/>","render authorized main page","render authorized main page",""
"passed","Fri Nov 26 13:57:08 GMT 2021","Fri Nov 26 13:57:08 GMT 2021","11","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","current user when unauthorized","Current user when unauthorized",""
"passed","Fri Nov 26 13:56:51 GMT 2021","Fri Nov 26 13:56:51 GMT 2021","1","","Places Service (Client)","","Places Service (Client)","getPlacesList","getPlacesList",""
"passed","Fri Nov 26 13:57:08 GMT 2021","Fri Nov 26 13:57:08 GMT 2021","15","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign in success","Sign in with correct data",""
"passed","Fri Nov 26 13:57:09 GMT 2021","Fri Nov 26 13:57:09 GMT 2021","6","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add places list when unauthorized","Add places list (unauthorized)",""
"passed","Fri Nov 26 13:56:52 GMT 2021","Fri Nov 26 13:56:52 GMT 2021","39","","<AddPlacesList/>","","<AddPlacesList/>","render add places list item form","render add places list item form",""
"passed","Fri Nov 26 13:56:38 GMT 2021","Fri Nov 26 13:56:38 GMT 2021","0","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","get all places lists","Get all places lists",""
"passed","Fri Nov 26 13:57:09 GMT 2021","Fri Nov 26 13:57:09 GMT 2021","10","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get places lists with exception","Get all places lists (exception)",""
"passed","Fri Nov 26 13:56:38 GMT 2021","Fri Nov 26 13:56:38 GMT 2021","3","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","add list to added","Add list to added",""
"passed","Fri Nov 26 13:56:54 GMT 2021","Fri Nov 26 13:56:54 GMT 2021","17","","<SignIn/>","","<SignIn/>","render sign in page","render sign in page",""
"passed","Fri Nov 26 14:00:59 GMT 2021","Fri Nov 26 14:01:01 GMT 2021","1682","","SignUp.spec.mjs","Sign up","","","Sing up, sign out, sign in and check session",""
"passed","Fri Nov 26 13:57:09 GMT 2021","Fri Nov 26 13:57:09 GMT 2021","8","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add places list with exception","Add places list (exception)",""
"passed","Fri Nov 26 13:57:09 GMT 2021","Fri Nov 26 13:57:09 GMT 2021","13","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added","Remove list from added",""
"passed","Fri Nov 26 13:56:38 GMT 2021","Fri Nov 26 13:56:38 GMT 2021","2","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","remove list from added","Remove list from added",""
"passed","Fri Nov 26 13:57:08 GMT 2021","Fri Nov 26 13:57:08 GMT 2021","35","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","current user when authorized","Current user when authorized",""
"passed","Fri Nov 26 13:57:09 GMT 2021","Fri Nov 26 13:57:09 GMT 2021","25","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get places list","Get place lists",""
