"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 15 17:44:06 GMT 2021","Wed Dec 15 17:44:06 GMT 2021","54","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get all places lists","Get all places lists",""
"passed","Wed Dec 15 17:44:06 GMT 2021","Wed Dec 15 17:44:06 GMT 2021","10","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add list to added when unauthorized","Add list to added (unauthorized)",""
"broken","Wed Dec 15 17:49:58 GMT 2021","Wed Dec 15 17:49:59 GMT 2021","210","","Selenide Authorization Tests (E2E)","","com.itmo.kkrukhmalev.places.tests.AuthorizationTest","Sign up and sign in","Sign up and sign in (firefox)",""
"passed","Wed Dec 15 17:43:45 GMT 2021","Wed Dec 15 17:43:45 GMT 2021","22","","<MainPage/>","","<MainPage/>","render authorized main page","render authorized main page",""
"passed","Wed Dec 15 17:47:47 GMT 2021","Wed Dec 15 17:47:48 GMT 2021","1602","","PlacesList.spec.mjs","Places lists","","","Add new places list with place",""
"passed","Wed Dec 15 17:43:43 GMT 2021","Wed Dec 15 17:43:43 GMT 2021","5","","<AllPlacesLists/>","","<AllPlacesLists/>","render empty places lists","render empty places lists",""
"passed","Wed Dec 15 17:44:06 GMT 2021","Wed Dec 15 17:44:06 GMT 2021","39","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added with exception","Remove list from added (exception)",""
"passed","Wed Dec 15 17:44:05 GMT 2021","Wed Dec 15 17:44:05 GMT 2021","60","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign up success","Sign up with correct data",""
"passed","Wed Dec 15 17:43:44 GMT 2021","Wed Dec 15 17:43:44 GMT 2021","8","","<Nav/>","","<Nav/>","render unauthorized nav items","render unauthorized nav items",""
"passed","Wed Dec 15 17:47:44 GMT 2021","Wed Dec 15 17:47:45 GMT 2021","631","","a11y/Accessibility.spec.mjs","A11y","","","Sign up accessibility",""
"broken","Wed Dec 15 17:49:59 GMT 2021","Wed Dec 15 17:49:59 GMT 2021","15","","Selenide Places Tests (E2E)","","com.itmo.kkrukhmalev.places.tests.PlacesTest","Sign up and create places list","Sign up and create places list (firefox)",""
"passed","Wed Dec 15 17:44:06 GMT 2021","Wed Dec 15 17:44:06 GMT 2021","34","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add places list","Add places list",""
"passed","Wed Dec 15 17:43:46 GMT 2021","Wed Dec 15 17:43:46 GMT 2021","16","","<SignIn/>","","<SignIn/>","render sign in page","render sign in page",""
"passed","Wed Dec 15 17:44:06 GMT 2021","Wed Dec 15 17:44:06 GMT 2021","12","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add list to added with exception","Add list to added (exception)",""
"passed","Wed Dec 15 17:43:46 GMT 2021","Wed Dec 15 17:43:46 GMT 2021","17","","<SignUp/>","","<SignUp/>","render sign up page","render sign up page",""
"passed","Wed Dec 15 17:44:04 GMT 2021","Wed Dec 15 17:44:04 GMT 2021","2","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","get places list with place by id","Get places list with place by id",""
"passed","Wed Dec 15 17:44:04 GMT 2021","Wed Dec 15 17:44:04 GMT 2021","2","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","add list to added","Add list to added",""
"broken","Wed Dec 15 17:49:35 GMT 2021","Wed Dec 15 17:49:35 GMT 2021","246","","Selenide Authorization Tests (E2E)","","com.itmo.kkrukhmalev.places.tests.AuthorizationTest","Sign up and sign in","Sign up and sign in (chrome)",""
"passed","Wed Dec 15 17:44:01 GMT 2021","Wed Dec 15 17:44:03 GMT 2021","1689","","System Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.system.AuthorizationSystemTest","all authorization operations","All authorization operations","Sign up, sign up with same credentials, sign in and sign out"
"passed","Wed Dec 15 17:44:04 GMT 2021","Wed Dec 15 17:44:04 GMT 2021","2","","Service Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.AuthorizationServiceTest","sign in user","Sign in",""
"passed","Wed Dec 15 17:43:43 GMT 2021","Wed Dec 15 17:43:43 GMT 2021","48","","<PlacesList/>","","<PlacesList/>","render other places list when not added","render other places list when not added",""
"passed","Wed Dec 15 17:43:45 GMT 2021","Wed Dec 15 17:43:45 GMT 2021","8","","<PlaceItem/>","","<PlaceItem/>","render place item","render place item",""
"passed","Wed Dec 15 17:43:43 GMT 2021","Wed Dec 15 17:43:43 GMT 2021","25","","<PlacesList/>","","<PlacesList/>","render other places list when unauthorized","render other places list when unauthorized",""
"passed","Wed Dec 15 17:44:06 GMT 2021","Wed Dec 15 17:44:06 GMT 2021","16","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add places list when unauthorized","Add places list (unauthorized)",""
"passed","Wed Dec 15 17:44:06 GMT 2021","Wed Dec 15 17:44:06 GMT 2021","20","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add places list with exception","Add places list (exception)",""
"passed","Wed Dec 15 17:44:05 GMT 2021","Wed Dec 15 17:44:05 GMT 2021","8","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign up failed","Sign up with incorrect data",""
