"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 07 15:11:57 GMT 2021","Tue Dec 07 15:11:57 GMT 2021","8","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added","Remove list from added",""
"passed","Tue Dec 07 15:16:36 GMT 2021","Tue Dec 07 15:16:37 GMT 2021","992","","a11y/Accessibility.spec.mjs","A11y","","","Sign in accessibility",""
"passed","Tue Dec 07 15:11:31 GMT 2021","Tue Dec 07 15:11:31 GMT 2021","8","","<Preview/>","","<Preview/>","render unauthorized preview","render unauthorized preview",""
"passed","Tue Dec 07 15:11:30 GMT 2021","Tue Dec 07 15:11:31 GMT 2021","25","","<MyPlacesLists/>","","<MyPlacesLists/>","render my places lists","render my places lists",""
"passed","Tue Dec 07 15:11:30 GMT 2021","Tue Dec 07 15:11:30 GMT 2021","36","","<PlacesList/>","","<PlacesList/>","render other places list when not added","render other places list when not added",""
"passed","Tue Dec 07 15:11:31 GMT 2021","Tue Dec 07 15:11:31 GMT 2021","57","","<AddPlacesList/>","","<AddPlacesList/>","not render add places list item form for unauthorized","not render add places list item form for unauthorized",""
"passed","Tue Dec 07 15:16:42 GMT 2021","Tue Dec 07 15:16:44 GMT 2021","1666","","SignUp.spec.mjs","Sign up","","","Sing up, sign out, sign in and check session",""
"passed","Tue Dec 07 15:11:33 GMT 2021","Tue Dec 07 15:11:33 GMT 2021","9","","<Unauthorized/>","","<Unauthorized/>","render unauthorized","render unauthorized",""
"passed","Tue Dec 07 15:11:32 GMT 2021","Tue Dec 07 15:11:32 GMT 2021","17","","<PlaceItem/>","","<PlaceItem/>","render place item","render place item",""
"passed","Tue Dec 07 15:11:57 GMT 2021","Tue Dec 07 15:11:57 GMT 2021","10","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add list to added","Add list to added",""
"passed","Tue Dec 07 15:11:33 GMT 2021","Tue Dec 07 15:11:33 GMT 2021","6","","<PlacesListItem/>","","<PlacesListItem/>","render places list item","render places list item",""
"passed","Tue Dec 07 15:11:58 GMT 2021","Tue Dec 07 15:11:58 GMT 2021","1","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","get places list with place by id","Get places list with place by id",""
"passed","Tue Dec 07 15:11:31 GMT 2021","Tue Dec 07 15:11:31 GMT 2021","7","","<MainPage/>","","<MainPage/>","render unauthorized main page","render unauthorized main page",""
"passed","Tue Dec 07 15:11:57 GMT 2021","Tue Dec 07 15:11:57 GMT 2021","11","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get places list","Get place lists",""
"passed","Tue Dec 07 15:11:30 GMT 2021","Tue Dec 07 15:11:30 GMT 2021","7","","<AllPlacesLists/>","","<AllPlacesLists/>","render empty places lists","render empty places lists",""
"passed","Tue Dec 07 15:11:33 GMT 2021","Tue Dec 07 15:11:33 GMT 2021","39","","<App/>","","<App/>","render app","render app",""
"passed","Tue Dec 07 15:11:58 GMT 2021","Tue Dec 07 15:11:58 GMT 2021","0","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","get all places lists","Get all places lists",""
"passed","Tue Dec 07 15:11:57 GMT 2021","Tue Dec 07 15:11:57 GMT 2021","41","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","current user when authorized","Current user when authorized",""
"passed","Tue Dec 07 15:16:37 GMT 2021","Tue Dec 07 15:16:37 GMT 2021","775","","a11y/Accessibility.spec.mjs","A11y","","","Sign up accessibility",""
"passed","Tue Dec 07 15:11:57 GMT 2021","Tue Dec 07 15:11:57 GMT 2021","11","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add places list","Add places list",""
"passed","Tue Dec 07 15:11:30 GMT 2021","Tue Dec 07 15:11:30 GMT 2021","31","","<PlacesList/>","","<PlacesList/>","render other places list when added","render other places list when added",""
"passed","Tue Dec 07 15:11:58 GMT 2021","Tue Dec 07 15:11:58 GMT 2021","2","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","remove list from added","Remove list from added",""
"passed","Tue Dec 07 15:11:58 GMT 2021","Tue Dec 07 15:11:58 GMT 2021","1","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","add places list","Add places list",""
"passed","Tue Dec 07 15:16:38 GMT 2021","Tue Dec 07 15:16:40 GMT 2021","1784","","PlacesList.spec.mjs","Places lists","","","Add new places list",""
"passed","Tue Dec 07 15:11:58 GMT 2021","Tue Dec 07 15:11:58 GMT 2021","4","","Service Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.AuthorizationServiceTest","sign up user","Sign up",""
"passed","Tue Dec 07 15:11:57 GMT 2021","Tue Dec 07 15:11:57 GMT 2021","22","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added with exception","Remove list from added (exception)",""
"passed","Tue Dec 07 15:11:57 GMT 2021","Tue Dec 07 15:11:57 GMT 2021","6","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add places list with exception","Add places list (exception)",""
"passed","Tue Dec 07 15:11:54 GMT 2021","Tue Dec 07 15:11:55 GMT 2021","1494","","System Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.system.AuthorizationSystemTest","all authorization operations","All authorization operations","Sign up, sign up with same credentials, sign in and sign out"
"passed","Tue Dec 07 15:11:31 GMT 2021","Tue Dec 07 15:11:31 GMT 2021","16","","<Nav/>","","<Nav/>","render authorized nav items","render authorized nav items",""
"passed","Tue Dec 07 15:11:55 GMT 2021","Tue Dec 07 15:11:56 GMT 2021","263","","System Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.system.PlacesSystemTest","create and get places lists","Create and get places lists","Sign up, creates empty list and check that list exists"
"passed","Tue Dec 07 15:16:34 GMT 2021","Tue Dec 07 15:16:36 GMT 2021","1755","","a11y/Accessibility.spec.mjs","A11y","","","Home accessibility",""
"passed","Tue Dec 07 15:16:40 GMT 2021","Tue Dec 07 15:16:42 GMT 2021","2099","","PlacesList.spec.mjs","Places lists","","","Add new places list with place",""
"passed","Tue Dec 07 15:11:57 GMT 2021","Tue Dec 07 15:11:57 GMT 2021","12","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get places list with error","Get place lists (error)",""
"passed","Tue Dec 07 15:11:31 GMT 2021","Tue Dec 07 15:11:31 GMT 2021","27","","<MainPage/>","","<MainPage/>","render authorized main page","render authorized main page",""
"passed","Tue Dec 07 15:11:30 GMT 2021","Tue Dec 07 15:11:30 GMT 2021","96","","<PlacesList/>","","<PlacesList/>","render owner places list","render owner places list",""
"passed","Tue Dec 07 15:11:30 GMT 2021","Tue Dec 07 15:11:30 GMT 2021","1","","Places Service (Client)","","Places Service (Client)","getPlacesLists","getPlacesLists",""
"passed","Tue Dec 07 15:11:58 GMT 2021","Tue Dec 07 15:11:58 GMT 2021","1","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","add place","Add place",""
"passed","Tue Dec 07 15:11:30 GMT 2021","Tue Dec 07 15:11:30 GMT 2021","26","","<PlacesList/>","","<PlacesList/>","render other places list when unauthorized","render other places list when unauthorized",""
"passed","Tue Dec 07 15:11:58 GMT 2021","Tue Dec 07 15:11:58 GMT 2021","2","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","get places lists by user","Get places lists by user",""
"passed","Tue Dec 07 15:11:57 GMT 2021","Tue Dec 07 15:11:57 GMT 2021","5","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added when unauthorized","Remove list from added (unauthorized)",""
"passed","Tue Dec 07 15:11:30 GMT 2021","Tue Dec 07 15:11:30 GMT 2021","1","","Places Service (Client)","","Places Service (Client)","getPlacesList","getPlacesList",""
"passed","Tue Dec 07 15:11:31 GMT 2021","Tue Dec 07 15:11:31 GMT 2021","31","","<AddPlacesList/>","","<AddPlacesList/>","render add places list item form","render add places list item form",""
"passed","Tue Dec 07 15:11:57 GMT 2021","Tue Dec 07 15:11:57 GMT 2021","10","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign in success","Sign in with correct data",""
"passed","Tue Dec 07 15:11:31 GMT 2021","Tue Dec 07 15:11:31 GMT 2021","8","","<Nav/>","","<Nav/>","render unauthorized nav items","render unauthorized nav items",""
"passed","Tue Dec 07 15:11:57 GMT 2021","Tue Dec 07 15:11:57 GMT 2021","6","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","current user when unauthorized","Current user when unauthorized",""
"passed","Tue Dec 07 15:11:57 GMT 2021","Tue Dec 07 15:11:57 GMT 2021","19","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get all places lists","Get all places lists",""
"passed","Tue Dec 07 15:11:58 GMT 2021","Tue Dec 07 15:11:58 GMT 2021","2","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","add list to added","Add list to added",""
"passed","Tue Dec 07 15:11:57 GMT 2021","Tue Dec 07 15:11:57 GMT 2021","6","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add list to added with exception","Add list to added (exception)",""
"passed","Tue Dec 07 15:11:57 GMT 2021","Tue Dec 07 15:11:57 GMT 2021","49","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign up success","Sign up with correct data",""
"passed","Tue Dec 07 15:11:32 GMT 2021","Tue Dec 07 15:11:32 GMT 2021","11","","<SignUp/>","","<SignUp/>","render sign up page","render sign up page",""
"passed","Tue Dec 07 15:11:31 GMT 2021","Tue Dec 07 15:11:31 GMT 2021","7","","<Preview/>","","<Preview/>","render authorized preview","render authorized preview",""
