"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 14 21:36:13 GMT 2021","Tue Dec 14 21:36:13 GMT 2021","13","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get all places lists","Get all places lists",""
"passed","Tue Dec 14 21:35:57 GMT 2021","Tue Dec 14 21:35:57 GMT 2021","38","","<PlacesList/>","","<PlacesList/>","render other places list when added","render other places list when added",""
"passed","Tue Dec 14 21:36:11 GMT 2021","Tue Dec 14 21:36:11 GMT 2021","2","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","add place","Add place",""
"passed","Tue Dec 14 21:36:11 GMT 2021","Tue Dec 14 21:36:11 GMT 2021","2","","Service Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.AuthorizationServiceTest","sign in user","Sign in",""
"passed","Tue Dec 14 21:41:15 GMT 2021","Tue Dec 14 21:41:17 GMT 2021","1556","","SignUp.spec.mjs","Sign up","","","Sing up, sign out, sign in and check session",""
"passed","Tue Dec 14 21:35:58 GMT 2021","Tue Dec 14 21:35:58 GMT 2021","10","","Places Service (Client)","","Places Service (Client)","currentUser","currentUser",""
"passed","Tue Dec 14 21:36:11 GMT 2021","Tue Dec 14 21:36:11 GMT 2021","2","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","remove list from added","Remove list from added",""
"passed","Tue Dec 14 21:41:14 GMT 2021","Tue Dec 14 21:41:15 GMT 2021","1935","","PlacesList.spec.mjs","Places lists","","","Add new places list with place",""
"passed","Tue Dec 14 21:36:13 GMT 2021","Tue Dec 14 21:36:13 GMT 2021","16","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get places list","Get place lists",""
"passed","Tue Dec 14 21:36:13 GMT 2021","Tue Dec 14 21:36:13 GMT 2021","10","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add places list","Add places list",""
"passed","Tue Dec 14 21:36:13 GMT 2021","Tue Dec 14 21:36:13 GMT 2021","5","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add list to added when unauthorized","Add list to added (unauthorized)",""
"passed","Tue Dec 14 21:35:58 GMT 2021","Tue Dec 14 21:35:59 GMT 2021","8","","<Nav/>","","<Nav/>","render unauthorized nav items","render unauthorized nav items",""
"passed","Tue Dec 14 21:35:59 GMT 2021","Tue Dec 14 21:35:59 GMT 2021","8","","<Preview/>","","<Preview/>","render unauthorized preview","render unauthorized preview",""
"passed","Tue Dec 14 21:41:10 GMT 2021","Tue Dec 14 21:41:11 GMT 2021","812","","a11y/Accessibility.spec.mjs","A11y","","","Sign up accessibility",""
"passed","Tue Dec 14 21:36:13 GMT 2021","Tue Dec 14 21:36:13 GMT 2021","11","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added with exception","Remove list from added (exception)",""
"passed","Tue Dec 14 21:36:13 GMT 2021","Tue Dec 14 21:36:13 GMT 2021","6","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get places list with error","Get place lists (error)",""
"passed","Tue Dec 14 21:35:57 GMT 2021","Tue Dec 14 21:35:57 GMT 2021","26","","<PlacesList/>","","<PlacesList/>","render other places list when unauthorized","render other places list when unauthorized",""
"passed","Tue Dec 14 21:41:08 GMT 2021","Tue Dec 14 21:41:09 GMT 2021","1391","","a11y/Accessibility.spec.mjs","A11y","","","Home accessibility",""
"passed","Tue Dec 14 21:35:59 GMT 2021","Tue Dec 14 21:35:59 GMT 2021","18","","<Nav/>","","<Nav/>","render authorized nav items","render authorized nav items",""
"passed","Tue Dec 14 21:41:09 GMT 2021","Tue Dec 14 21:41:10 GMT 2021","777","","a11y/Accessibility.spec.mjs","A11y","","","Sign in accessibility",""
"passed","Tue Dec 14 21:41:12 GMT 2021","Tue Dec 14 21:41:14 GMT 2021","1661","","PlacesList.spec.mjs","Places lists","","","Add new places list",""
"passed","Tue Dec 14 21:36:00 GMT 2021","Tue Dec 14 21:36:00 GMT 2021","12","","<SignUp/>","","<SignUp/>","render sign up page","render sign up page",""
"passed","Tue Dec 14 21:36:13 GMT 2021","Tue Dec 14 21:36:13 GMT 2021","5","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add places list with exception","Add places list (exception)",""
"passed","Tue Dec 14 21:36:12 GMT 2021","Tue Dec 14 21:36:12 GMT 2021","5","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign up failed","Sign up with incorrect data",""
"passed","Tue Dec 14 21:35:58 GMT 2021","Tue Dec 14 21:35:58 GMT 2021","1","","Places Service (Client)","","Places Service (Client)","getPlacesList","getPlacesList",""
"passed","Tue Dec 14 21:35:59 GMT 2021","Tue Dec 14 21:35:59 GMT 2021","21","","<AddPlace/>","","<AddPlace/>","render add place item form","render add place item form",""
"passed","Tue Dec 14 21:36:11 GMT 2021","Tue Dec 14 21:36:11 GMT 2021","4","","Service Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.AuthorizationServiceTest","sign up user","Sign up",""
"passed","Tue Dec 14 21:36:11 GMT 2021","Tue Dec 14 21:36:11 GMT 2021","50","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","get places lists by user","Get places lists by user",""
"passed","Tue Dec 14 21:35:57 GMT 2021","Tue Dec 14 21:35:57 GMT 2021","19","","<AllPlacesLists/>","","<AllPlacesLists/>","render all places lists","render all places lists",""
"passed","Tue Dec 14 21:36:10 GMT 2021","Tue Dec 14 21:36:11 GMT 2021","237","","System Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.system.PlacesSystemTest","create and get places lists","Create and get places lists","Sign up, creates empty list and check that list exists"
"passed","Tue Dec 14 21:35:59 GMT 2021","Tue Dec 14 21:35:59 GMT 2021","8","","<MainPage/>","","<MainPage/>","render unauthorized main page","render unauthorized main page",""
"passed","Tue Dec 14 21:36:13 GMT 2021","Tue Dec 14 21:36:13 GMT 2021","8","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add list to added","Add list to added",""
"passed","Tue Dec 14 21:36:12 GMT 2021","Tue Dec 14 21:36:12 GMT 2021","31","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","current user when authorized","Current user when authorized",""
"passed","Tue Dec 14 21:35:58 GMT 2021","Tue Dec 14 21:35:58 GMT 2021","2","","Places Service (Client)","","Places Service (Client)","getPlacesLists","getPlacesLists",""
"passed","Tue Dec 14 21:36:13 GMT 2021","Tue Dec 14 21:36:13 GMT 2021","35","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added when unauthorized","Remove list from added (unauthorized)",""
"passed","Tue Dec 14 21:36:12 GMT 2021","Tue Dec 14 21:36:12 GMT 2021","50","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign up success","Sign up with correct data",""
"passed","Tue Dec 14 21:36:11 GMT 2021","Tue Dec 14 21:36:11 GMT 2021","5","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","get places list with place by id","Get places list with place by id",""
"passed","Tue Dec 14 21:36:12 GMT 2021","Tue Dec 14 21:36:12 GMT 2021","4","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","current user when unauthorized","Current user when unauthorized",""
"passed","Tue Dec 14 21:35:59 GMT 2021","Tue Dec 14 21:35:59 GMT 2021","7","","<PlaceItem/>","","<PlaceItem/>","render place item","render place item",""
"passed","Tue Dec 14 21:36:12 GMT 2021","Tue Dec 14 21:36:12 GMT 2021","9","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign in success","Sign in with correct data",""
"passed","Tue Dec 14 21:35:57 GMT 2021","Tue Dec 14 21:35:57 GMT 2021","50","","<PlacesList/>","","<PlacesList/>","render other places list when not added","render other places list when not added",""
"passed","Tue Dec 14 21:35:58 GMT 2021","Tue Dec 14 21:35:58 GMT 2021","48","","<AddPlacesList/>","","<AddPlacesList/>","not render add places list item form for unauthorized","not render add places list item form for unauthorized",""
"passed","Tue Dec 14 21:36:11 GMT 2021","Tue Dec 14 21:36:11 GMT 2021","3","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","add places list","Add places list",""
"passed","Tue Dec 14 21:36:11 GMT 2021","Tue Dec 14 21:36:11 GMT 2021","0","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","get all places lists","Get all places lists",""
"passed","Tue Dec 14 21:36:13 GMT 2021","Tue Dec 14 21:36:13 GMT 2021","5","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add list to added with exception","Add list to added (exception)",""
