"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 26 15:29:11 GMT 2021","Fri Nov 26 15:29:11 GMT 2021","19","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added with exception","Remove list from added (exception)",""
"passed","Fri Nov 26 15:28:39 GMT 2021","Fri Nov 26 15:28:39 GMT 2021","32","","Service Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.AuthorizationServiceTest","sign in user","Sign in",""
"passed","Fri Nov 26 15:29:11 GMT 2021","Fri Nov 26 15:29:11 GMT 2021","10","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added","Remove list from added",""
"passed","Fri Nov 26 15:29:10 GMT 2021","Fri Nov 26 15:29:10 GMT 2021","32","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign in success","Sign in with correct data",""
"passed","Fri Nov 26 15:29:10 GMT 2021","Fri Nov 26 15:29:10 GMT 2021","69","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign up success","Sign up with correct data",""
"passed","Fri Nov 26 15:29:11 GMT 2021","Fri Nov 26 15:29:11 GMT 2021","5","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get places lists with exception","Get all places lists (exception)",""
"passed","Fri Nov 26 15:29:11 GMT 2021","Fri Nov 26 15:29:11 GMT 2021","10","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add list to added","Add list to added",""
"passed","Fri Nov 26 15:28:39 GMT 2021","Fri Nov 26 15:28:39 GMT 2021","16","","<AddPlacesList/>","","<AddPlacesList/>","not render add places list item form for unauthorized","not render add places list item form for unauthorized",""
"passed","Fri Nov 26 15:28:39 GMT 2021","Fri Nov 26 15:28:39 GMT 2021","8","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","get places list with place by id","Get places list with place by id",""
"passed","Fri Nov 26 15:28:41 GMT 2021","Fri Nov 26 15:28:41 GMT 2021","8","","<Unauthorized/>","","<Unauthorized/>","render unauthorized","render unauthorized",""
"passed","Fri Nov 26 15:29:11 GMT 2021","Fri Nov 26 15:29:11 GMT 2021","5","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added when unauthorized","Remove list from added (unauthorized)",""
"passed","Fri Nov 26 15:28:39 GMT 2021","Fri Nov 26 15:28:39 GMT 2021","1","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","get all places lists","Get all places lists",""
"passed","Fri Nov 26 15:29:11 GMT 2021","Fri Nov 26 15:29:11 GMT 2021","14","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get places list","Get place lists",""
"passed","Fri Nov 26 15:33:04 GMT 2021","Fri Nov 26 15:33:06 GMT 2021","1764","","PlacesList.spec.mjs","Places lists","","","Add new places list",""
"passed","Fri Nov 26 15:28:39 GMT 2021","Fri Nov 26 15:28:39 GMT 2021","9","","<Preview/>","","<Preview/>","render authorized preview","render authorized preview",""
"passed","Fri Nov 26 15:28:39 GMT 2021","Fri Nov 26 15:28:39 GMT 2021","8","","Service Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.AuthorizationServiceTest","sign up user","Sign up",""
"passed","Fri Nov 26 15:29:10 GMT 2021","Fri Nov 26 15:29:10 GMT 2021","51","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","current user when authorized","Current user when authorized",""
"passed","Fri Nov 26 15:28:39 GMT 2021","Fri Nov 26 15:28:39 GMT 2021","84","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","add places list","Add places list",""
"passed","Fri Nov 26 15:29:10 GMT 2021","Fri Nov 26 15:29:10 GMT 2021","9","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign up failed","Sign up with incorrect data",""
"passed","Fri Nov 26 15:28:39 GMT 2021","Fri Nov 26 15:28:39 GMT 2021","8","","<Preview/>","","<Preview/>","render unauthorized preview","render unauthorized preview",""
"passed","Fri Nov 26 15:28:39 GMT 2021","Fri Nov 26 15:28:39 GMT 2021","8","","<MainPage/>","","<MainPage/>","render unauthorized main page","render unauthorized main page",""
"passed","Fri Nov 26 15:28:37 GMT 2021","Fri Nov 26 15:28:37 GMT 2021","24","","<PlacesList/>","","<PlacesList/>","render other places list when unauthorized","render other places list when unauthorized",""
"passed","Fri Nov 26 15:29:11 GMT 2021","Fri Nov 26 15:29:11 GMT 2021","12","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add places list","Add places list",""
"passed","Fri Nov 26 15:28:39 GMT 2021","Fri Nov 26 15:28:39 GMT 2021","20","","<AddPlacesList/>","","<AddPlacesList/>","render add places list item form","render add places list item form",""
"passed","Fri Nov 26 15:28:39 GMT 2021","Fri Nov 26 15:28:39 GMT 2021","5","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","add place","Add place",""
"passed","Fri Nov 26 15:28:39 GMT 2021","Fri Nov 26 15:28:39 GMT 2021","4","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","add list to added","Add list to added",""
"passed","Fri Nov 26 15:29:10 GMT 2021","Fri Nov 26 15:29:10 GMT 2021","12","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","current user when unauthorized","Current user when unauthorized",""
"passed","Fri Nov 26 15:28:39 GMT 2021","Fri Nov 26 15:28:39 GMT 2021","22","","<MainPage/>","","<MainPage/>","render authorized main page","render authorized main page",""
