"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 13 07:55:42 GMT 2021","Mon Dec 13 07:55:42 GMT 2021","8","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get places lists with exception","Get all places lists (exception)",""
"passed","Mon Dec 13 07:55:40 GMT 2021","Mon Dec 13 07:55:40 GMT 2021","246","","System Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.system.PlacesSystemTest","create and get places lists","Create and get places lists","Sign up, creates empty list and check that list exists"
"passed","Mon Dec 13 07:55:17 GMT 2021","Mon Dec 13 07:55:17 GMT 2021","84","","<PlacesList/>","","<PlacesList/>","render owner places list","render owner places list",""
"passed","Mon Dec 13 07:55:41 GMT 2021","Mon Dec 13 07:55:41 GMT 2021","2","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","get places list with place by id","Get places list with place by id",""
"passed","Mon Dec 13 07:55:17 GMT 2021","Mon Dec 13 07:55:17 GMT 2021","38","","<PlacesList/>","","<PlacesList/>","render other places list when not added","render other places list when not added",""
"passed","Mon Dec 13 07:55:20 GMT 2021","Mon Dec 13 07:55:20 GMT 2021","10","","<SignUp/>","","<SignUp/>","render sign up page","render sign up page",""
"passed","Mon Dec 13 08:00:00 GMT 2021","Mon Dec 13 08:00:02 GMT 2021","1738","","SignUp.spec.mjs","Sign up","","","Sing up, sign out, sign in and check session",""
"passed","Mon Dec 13 07:55:42 GMT 2021","Mon Dec 13 07:55:42 GMT 2021","53","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign up success","Sign up with correct data",""
"passed","Mon Dec 13 07:55:42 GMT 2021","Mon Dec 13 07:55:42 GMT 2021","7","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add list to added when unauthorized","Add list to added (unauthorized)",""
"passed","Mon Dec 13 07:55:19 GMT 2021","Mon Dec 13 07:55:19 GMT 2021","9","","<Preview/>","","<Preview/>","render unauthorized preview","render unauthorized preview",""
"passed","Mon Dec 13 07:55:42 GMT 2021","Mon Dec 13 07:55:42 GMT 2021","35","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","current user when authorized","Current user when authorized",""
"passed","Mon Dec 13 07:55:41 GMT 2021","Mon Dec 13 07:55:41 GMT 2021","4","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","add places list","Add places list",""
"passed","Mon Dec 13 07:55:18 GMT 2021","Mon Dec 13 07:55:18 GMT 2021","13","","<AddPlacesList/>","","<AddPlacesList/>","not render add places list item form for unauthorized","not render add places list item form for unauthorized",""
"passed","Mon Dec 13 07:55:41 GMT 2021","Mon Dec 13 07:55:41 GMT 2021","1","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","add place","Add place",""
"passed","Mon Dec 13 07:55:41 GMT 2021","Mon Dec 13 07:55:41 GMT 2021","1","","Service Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.AuthorizationServiceTest","sign up user","Sign up",""
"passed","Mon Dec 13 07:55:18 GMT 2021","Mon Dec 13 07:55:18 GMT 2021","2","","Places Service (Client)","","Places Service (Client)","getPlacesLists","getPlacesLists",""
"passed","Mon Dec 13 07:55:19 GMT 2021","Mon Dec 13 07:55:19 GMT 2021","15","","<Preview/>","","<Preview/>","render authorized preview","render authorized preview",""
"passed","Mon Dec 13 07:55:42 GMT 2021","Mon Dec 13 07:55:42 GMT 2021","28","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get all places lists","Get all places lists",""
"passed","Mon Dec 13 07:55:20 GMT 2021","Mon Dec 13 07:55:20 GMT 2021","12","","<SignIn/>","","<SignIn/>","render sign in page","render sign in page",""
"passed","Mon Dec 13 07:55:42 GMT 2021","Mon Dec 13 07:55:42 GMT 2021","6","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","current user when unauthorized","Current user when unauthorized",""
"passed","Mon Dec 13 07:59:53 GMT 2021","Mon Dec 13 07:59:54 GMT 2021","1480","","a11y/Accessibility.spec.mjs","A11y","","","Home accessibility",""
"passed","Mon Dec 13 07:55:41 GMT 2021","Mon Dec 13 07:55:41 GMT 2021","2","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","add list to added","Add list to added",""
"passed","Mon Dec 13 07:55:42 GMT 2021","Mon Dec 13 07:55:42 GMT 2021","8","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add places list with exception","Add places list (exception)",""
"passed","Mon Dec 13 07:55:18 GMT 2021","Mon Dec 13 07:55:18 GMT 2021","5","","<AllPlacesLists/>","","<AllPlacesLists/>","render empty places lists","render empty places lists",""
"passed","Mon Dec 13 07:55:17 GMT 2021","Mon Dec 13 07:55:17 GMT 2021","33","","<PlacesList/>","","<PlacesList/>","render other places list when added","render other places list when added",""
"passed","Mon Dec 13 07:55:20 GMT 2021","Mon Dec 13 07:55:20 GMT 2021","9","","<Unauthorized/>","","<Unauthorized/>","render unauthorized","render unauthorized",""
"passed","Mon Dec 13 07:55:42 GMT 2021","Mon Dec 13 07:55:42 GMT 2021","13","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added","Remove list from added",""
