"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 15 06:43:53 GMT 2021","Wed Dec 15 06:43:53 GMT 2021","8","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get places list with error","Get place lists (error)",""
"passed","Wed Dec 15 06:43:35 GMT 2021","Wed Dec 15 06:43:35 GMT 2021","8","","<PlaceItem/>","","<PlaceItem/>","render place item","render place item",""
"passed","Wed Dec 15 06:43:52 GMT 2021","Wed Dec 15 06:43:52 GMT 2021","1","","Service Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.AuthorizationServiceTest","sign in user","Sign in",""
"passed","Wed Dec 15 06:43:33 GMT 2021","Wed Dec 15 06:43:33 GMT 2021","0","","Places Service (Client)","","Places Service (Client)","getPlacesList","getPlacesList",""
"passed","Wed Dec 15 06:43:53 GMT 2021","Wed Dec 15 06:43:53 GMT 2021","12","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added","Remove list from added",""
"passed","Wed Dec 15 06:43:36 GMT 2021","Wed Dec 15 06:43:36 GMT 2021","6","","<PlacesListItem/>","","<PlacesListItem/>","render places list item","render places list item",""
"passed","Wed Dec 15 06:43:33 GMT 2021","Wed Dec 15 06:43:33 GMT 2021","5","","<AllPlacesLists/>","","<AllPlacesLists/>","render empty places lists","render empty places lists",""
"passed","Wed Dec 15 06:43:34 GMT 2021","Wed Dec 15 06:43:34 GMT 2021","7","","<Nav/>","","<Nav/>","render unauthorized nav items","render unauthorized nav items",""
"passed","Wed Dec 15 06:43:33 GMT 2021","Wed Dec 15 06:43:33 GMT 2021","23","","<AllPlacesLists/>","","<AllPlacesLists/>","render all places lists","render all places lists",""
"passed","Wed Dec 15 06:43:53 GMT 2021","Wed Dec 15 06:43:53 GMT 2021","17","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add places list","Add places list",""
"passed","Wed Dec 15 06:43:53 GMT 2021","Wed Dec 15 06:43:53 GMT 2021","6","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added when unauthorized","Remove list from added (unauthorized)",""
"passed","Wed Dec 15 06:43:51 GMT 2021","Wed Dec 15 06:43:51 GMT 2021","279","","System Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.system.PlacesSystemTest","create and get places lists","Create and get places lists","Sign up, creates empty list and check that list exists"
"passed","Wed Dec 15 06:43:34 GMT 2021","Wed Dec 15 06:43:34 GMT 2021","8","","<Preview/>","","<Preview/>","render unauthorized preview","render unauthorized preview",""
"passed","Wed Dec 15 06:43:50 GMT 2021","Wed Dec 15 06:43:51 GMT 2021","1477","","System Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.system.AuthorizationSystemTest","all authorization operations","All authorization operations","Sign up, sign up with same credentials, sign in and sign out"
"passed","Wed Dec 15 06:43:52 GMT 2021","Wed Dec 15 06:43:52 GMT 2021","1","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","get all places lists","Get all places lists",""
"passed","Wed Dec 15 06:43:33 GMT 2021","Wed Dec 15 06:43:33 GMT 2021","2","","Places Service (Client)","","Places Service (Client)","currentUser","currentUser",""
"passed","Wed Dec 15 06:43:52 GMT 2021","Wed Dec 15 06:43:52 GMT 2021","3","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","add list to added","Add list to added",""
"passed","Wed Dec 15 06:43:34 GMT 2021","Wed Dec 15 06:43:34 GMT 2021","10","","<Nav/>","","<Nav/>","render authorized nav items","render authorized nav items",""
"passed","Wed Dec 15 06:43:34 GMT 2021","Wed Dec 15 06:43:34 GMT 2021","6","","<MainPage/>","","<MainPage/>","render unauthorized main page","render unauthorized main page",""
"passed","Wed Dec 15 06:43:32 GMT 2021","Wed Dec 15 06:43:32 GMT 2021","28","","<PlacesList/>","","<PlacesList/>","render other places list when unauthorized","render other places list when unauthorized",""
"passed","Wed Dec 15 06:43:35 GMT 2021","Wed Dec 15 06:43:35 GMT 2021","8","","<Unauthorized/>","","<Unauthorized/>","render unauthorized","render unauthorized",""
"passed","Wed Dec 15 06:43:53 GMT 2021","Wed Dec 15 06:43:53 GMT 2021","18","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added with exception","Remove list from added (exception)",""
"passed","Wed Dec 15 06:43:53 GMT 2021","Wed Dec 15 06:43:53 GMT 2021","30","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","current user when authorized","Current user when authorized",""
"passed","Wed Dec 15 06:47:29 GMT 2021","Wed Dec 15 06:47:30 GMT 2021","1374","","PlacesList.spec.mjs","Places lists","","","Add new places list",""
"passed","Wed Dec 15 06:47:30 GMT 2021","Wed Dec 15 06:47:32 GMT 2021","1551","","PlacesList.spec.mjs","Places lists","","","Add new places list with place",""
"passed","Wed Dec 15 06:43:53 GMT 2021","Wed Dec 15 06:43:53 GMT 2021","8","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get places lists with exception","Get all places lists (exception)",""
"passed","Wed Dec 15 06:47:32 GMT 2021","Wed Dec 15 06:47:33 GMT 2021","1403","","SignUp.spec.mjs","Sign up","","","Sing up, sign out, sign in and check session",""
"passed","Wed Dec 15 06:47:25 GMT 2021","Wed Dec 15 06:47:27 GMT 2021","1320","","a11y/Accessibility.spec.mjs","A11y","","","Home accessibility",""
"passed","Wed Dec 15 06:43:35 GMT 2021","Wed Dec 15 06:43:35 GMT 2021","11","","<SignUp/>","","<SignUp/>","render sign up page","render sign up page",""
"passed","Wed Dec 15 06:47:27 GMT 2021","Wed Dec 15 06:47:27 GMT 2021","645","","a11y/Accessibility.spec.mjs","A11y","","","Sign in accessibility",""
