"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 06 13:44:12 GMT 2021","Mon Dec 06 13:44:12 GMT 2021","40","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added with exception","Remove list from added (exception)",""
"passed","Mon Dec 06 13:48:02 GMT 2021","Mon Dec 06 13:48:04 GMT 2021","1411","","a11y/Accessibility.spec.mjs","A11y","","","Home accessibility",""
"passed","Mon Dec 06 13:44:12 GMT 2021","Mon Dec 06 13:44:12 GMT 2021","46","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get all places lists","Get all places lists",""
"passed","Mon Dec 06 13:43:49 GMT 2021","Mon Dec 06 13:43:49 GMT 2021","98","","<PlacesList/>","","<PlacesList/>","render owner places list","render owner places list",""
"passed","Mon Dec 06 13:44:12 GMT 2021","Mon Dec 06 13:44:12 GMT 2021","9","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added when unauthorized","Remove list from added (unauthorized)",""
"passed","Mon Dec 06 13:44:12 GMT 2021","Mon Dec 06 13:44:12 GMT 2021","15","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get places list with error","Get place lists (error)",""
"passed","Mon Dec 06 13:43:53 GMT 2021","Mon Dec 06 13:43:53 GMT 2021","33","","<App/>","","<App/>","render app","render app",""
"passed","Mon Dec 06 13:44:12 GMT 2021","Mon Dec 06 13:44:12 GMT 2021","1","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","add places list","Add places list",""
"passed","Mon Dec 06 13:43:51 GMT 2021","Mon Dec 06 13:43:51 GMT 2021","18","","<Preview/>","","<Preview/>","render authorized preview","render authorized preview",""
"passed","Mon Dec 06 13:44:09 GMT 2021","Mon Dec 06 13:44:09 GMT 2021","317","","System Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.system.PlacesSystemTest","create and get places lists","Create and get places lists","Sign up, creates empty list and check that list exists"
"passed","Mon Dec 06 13:43:52 GMT 2021","Mon Dec 06 13:43:52 GMT 2021","11","","<SignUp/>","","<SignUp/>","render sign up page","render sign up page",""
"passed","Mon Dec 06 13:43:50 GMT 2021","Mon Dec 06 13:43:50 GMT 2021","15","","<AddPlacesList/>","","<AddPlacesList/>","not render add places list item form for unauthorized","not render add places list item form for unauthorized",""
"passed","Mon Dec 06 13:44:12 GMT 2021","Mon Dec 06 13:44:12 GMT 2021","20","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added","Remove list from added",""
"passed","Mon Dec 06 13:44:12 GMT 2021","Mon Dec 06 13:44:12 GMT 2021","2","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","get places list with place by id","Get places list with place by id",""
"passed","Mon Dec 06 13:44:12 GMT 2021","Mon Dec 06 13:44:12 GMT 2021","6","","Service Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.AuthorizationServiceTest","sign up user","Sign up",""
"passed","Mon Dec 06 13:44:12 GMT 2021","Mon Dec 06 13:44:12 GMT 2021","16","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add places list when unauthorized","Add places list (unauthorized)",""
"passed","Mon Dec 06 13:43:51 GMT 2021","Mon Dec 06 13:43:51 GMT 2021","10","","<Nav/>","","<Nav/>","render authorized nav items","render authorized nav items",""
"passed","Mon Dec 06 13:44:12 GMT 2021","Mon Dec 06 13:44:12 GMT 2021","19","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add places list","Add places list",""
"passed","Mon Dec 06 13:44:12 GMT 2021","Mon Dec 06 13:44:12 GMT 2021","8","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get places lists with exception","Get all places lists (exception)",""
"passed","Mon Dec 06 13:44:11 GMT 2021","Mon Dec 06 13:44:11 GMT 2021","14","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","current user when unauthorized","Current user when unauthorized",""
"passed","Mon Dec 06 13:44:11 GMT 2021","Mon Dec 06 13:44:11 GMT 2021","109","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign up success","Sign up with correct data",""
"passed","Mon Dec 06 13:43:50 GMT 2021","Mon Dec 06 13:43:50 GMT 2021","5","","<AllPlacesLists/>","","<AllPlacesLists/>","render empty places lists","render empty places lists",""
"passed","Mon Dec 06 13:43:50 GMT 2021","Mon Dec 06 13:43:50 GMT 2021","1","","Places Service (Client)","","Places Service (Client)","getPlacesList","getPlacesList",""
"passed","Mon Dec 06 13:44:12 GMT 2021","Mon Dec 06 13:44:12 GMT 2021","10","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add list to added when unauthorized","Add list to added (unauthorized)",""
"passed","Mon Dec 06 13:43:51 GMT 2021","Mon Dec 06 13:43:51 GMT 2021","8","","<Nav/>","","<Nav/>","render unauthorized nav items","render unauthorized nav items",""
"passed","Mon Dec 06 13:43:50 GMT 2021","Mon Dec 06 13:43:50 GMT 2021","2","","Places Service (Client)","","Places Service (Client)","getPlacesLists","getPlacesLists",""
"passed","Mon Dec 06 13:44:12 GMT 2021","Mon Dec 06 13:44:12 GMT 2021","27","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add list to added","Add list to added",""
"passed","Mon Dec 06 13:44:12 GMT 2021","Mon Dec 06 13:44:12 GMT 2021","0","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","get all places lists","Get all places lists",""
"passed","Mon Dec 06 13:44:12 GMT 2021","Mon Dec 06 13:44:12 GMT 2021","2","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","add place","Add place",""
"passed","Mon Dec 06 13:43:50 GMT 2021","Mon Dec 06 13:43:50 GMT 2021","2","","Places Service (Client)","","Places Service (Client)","currentUser","currentUser",""
"passed","Mon Dec 06 13:43:50 GMT 2021","Mon Dec 06 13:43:50 GMT 2021","32","","<MyPlacesLists/>","","<MyPlacesLists/>","render my places lists","render my places lists",""
"passed","Mon Dec 06 13:44:12 GMT 2021","Mon Dec 06 13:44:12 GMT 2021","26","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get places list","Get place lists",""
"passed","Mon Dec 06 13:43:51 GMT 2021","Mon Dec 06 13:43:51 GMT 2021","8","","<Preview/>","","<Preview/>","render unauthorized preview","render unauthorized preview",""
"passed","Mon Dec 06 13:43:52 GMT 2021","Mon Dec 06 13:43:52 GMT 2021","9","","<Unauthorized/>","","<Unauthorized/>","render unauthorized","render unauthorized",""
"passed","Mon Dec 06 13:44:12 GMT 2021","Mon Dec 06 13:44:12 GMT 2021","3","","Service Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.AuthorizationServiceTest","sign in user","Sign in",""
"passed","Mon Dec 06 13:43:52 GMT 2021","Mon Dec 06 13:43:52 GMT 2021","8","","<PlaceItem/>","","<PlaceItem/>","render place item","render place item",""
"passed","Mon Dec 06 13:44:12 GMT 2021","Mon Dec 06 13:44:12 GMT 2021","11","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add list to added with exception","Add list to added (exception)",""
"passed","Mon Dec 06 13:43:50 GMT 2021","Mon Dec 06 13:43:50 GMT 2021","22","","<AllPlacesLists/>","","<AllPlacesLists/>","render all places lists","render all places lists",""
"passed","Mon Dec 06 13:44:11 GMT 2021","Mon Dec 06 13:44:11 GMT 2021","11","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign up failed","Sign up with incorrect data",""
"passed","Mon Dec 06 13:43:50 GMT 2021","Mon Dec 06 13:43:50 GMT 2021","19","","<AddPlacesList/>","","<AddPlacesList/>","render add places list item form","render add places list item form",""
