"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 15 10:39:39 GMT 2021","Wed Dec 15 10:39:39 GMT 2021","7","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add list to added when unauthorized","Add list to added (unauthorized)",""
"passed","Wed Dec 15 10:39:06 GMT 2021","Wed Dec 15 10:39:06 GMT 2021","26","","<AddPlacesList/>","","<AddPlacesList/>","render add places list item form","render add places list item form",""
"passed","Wed Dec 15 10:39:09 GMT 2021","Wed Dec 15 10:39:09 GMT 2021","8","","<PlacesListItem/>","","<PlacesListItem/>","render places list item","render places list item",""
"passed","Wed Dec 15 10:39:37 GMT 2021","Wed Dec 15 10:39:37 GMT 2021","6","","Service Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.AuthorizationServiceTest","sign in user","Sign in",""
"passed","Wed Dec 15 10:39:39 GMT 2021","Wed Dec 15 10:39:39 GMT 2021","17","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add list to added","Add list to added",""
"passed","Wed Dec 15 10:44:08 GMT 2021","Wed Dec 15 10:44:09 GMT 2021","1609","","PlacesList.spec.mjs","Places lists","","","Add new places list",""
"passed","Wed Dec 15 10:39:39 GMT 2021","Wed Dec 15 10:39:39 GMT 2021","8","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get places lists with exception","Get all places lists (exception)",""
"passed","Wed Dec 15 10:39:09 GMT 2021","Wed Dec 15 10:39:09 GMT 2021","11","","<Unauthorized/>","","<Unauthorized/>","render unauthorized","render unauthorized",""
"passed","Wed Dec 15 10:39:06 GMT 2021","Wed Dec 15 10:39:06 GMT 2021","2","","Places Service (Client)","","Places Service (Client)","currentUser","currentUser",""
"passed","Wed Dec 15 10:39:06 GMT 2021","Wed Dec 15 10:39:06 GMT 2021","19","","<AddPlacesList/>","","<AddPlacesList/>","not render add places list item form for unauthorized","not render add places list item form for unauthorized",""
"passed","Wed Dec 15 10:39:05 GMT 2021","Wed Dec 15 10:39:05 GMT 2021","125","","<PlacesList/>","","<PlacesList/>","render owner places list","render owner places list",""
"passed","Wed Dec 15 10:39:38 GMT 2021","Wed Dec 15 10:39:38 GMT 2021","16","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign in success","Sign in with correct data",""
"passed","Wed Dec 15 10:39:37 GMT 2021","Wed Dec 15 10:39:37 GMT 2021","3","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","add place","Add place",""
"passed","Wed Dec 15 10:39:09 GMT 2021","Wed Dec 15 10:39:09 GMT 2021","17","","<SignUp/>","","<SignUp/>","render sign up page","render sign up page",""
"passed","Wed Dec 15 10:39:39 GMT 2021","Wed Dec 15 10:39:39 GMT 2021","14","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added","Remove list from added",""
"passed","Wed Dec 15 10:39:06 GMT 2021","Wed Dec 15 10:39:06 GMT 2021","1","","Places Service (Client)","","Places Service (Client)","getPlacesList","getPlacesList",""
"passed","Wed Dec 15 10:44:06 GMT 2021","Wed Dec 15 10:44:07 GMT 2021","740","","a11y/Accessibility.spec.mjs","A11y","","","Sign up accessibility",""
"passed","Wed Dec 15 10:39:38 GMT 2021","Wed Dec 15 10:39:38 GMT 2021","9","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign up failed","Sign up with incorrect data",""
"passed","Wed Dec 15 10:39:07 GMT 2021","Wed Dec 15 10:39:07 GMT 2021","10","","<Nav/>","","<Nav/>","render unauthorized nav items","render unauthorized nav items",""
"passed","Wed Dec 15 10:39:39 GMT 2021","Wed Dec 15 10:39:39 GMT 2021","18","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added with exception","Remove list from added (exception)",""
"passed","Wed Dec 15 10:39:37 GMT 2021","Wed Dec 15 10:39:37 GMT 2021","4","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","add list to added","Add list to added",""
"passed","Wed Dec 15 10:39:06 GMT 2021","Wed Dec 15 10:39:06 GMT 2021","29","","<MyPlacesLists/>","","<MyPlacesLists/>","render my places lists","render my places lists",""
"passed","Wed Dec 15 10:39:34 GMT 2021","Wed Dec 15 10:39:36 GMT 2021","1844","","System Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.system.AuthorizationSystemTest","all authorization operations","All authorization operations","Sign up, sign up with same credentials, sign in and sign out"
"passed","Wed Dec 15 10:39:37 GMT 2021","Wed Dec 15 10:39:37 GMT 2021","1","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","get all places lists","Get all places lists",""
"passed","Wed Dec 15 10:39:07 GMT 2021","Wed Dec 15 10:39:07 GMT 2021","24","","<Nav/>","","<Nav/>","render authorized nav items","render authorized nav items",""
"passed","Wed Dec 15 10:39:36 GMT 2021","Wed Dec 15 10:39:36 GMT 2021","333","","System Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.system.PlacesSystemTest","create and get places lists","Create and get places lists","Sign up, creates empty list and check that list exists"
"passed","Wed Dec 15 10:39:39 GMT 2021","Wed Dec 15 10:39:39 GMT 2021","10","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add places list with exception","Add places list (exception)",""
"passed","Wed Dec 15 10:39:09 GMT 2021","Wed Dec 15 10:39:09 GMT 2021","49","","<App/>","","<App/>","render app","render app",""
"passed","Wed Dec 15 10:39:37 GMT 2021","Wed Dec 15 10:39:37 GMT 2021","68","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","get places lists by user","Get places lists by user",""
"passed","Wed Dec 15 10:39:39 GMT 2021","Wed Dec 15 10:39:39 GMT 2021","30","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get all places lists","Get all places lists",""
"passed","Wed Dec 15 10:39:08 GMT 2021","Wed Dec 15 10:39:08 GMT 2021","25","","<AddPlace/>","","<AddPlace/>","render add place item form","render add place item form",""
"passed","Wed Dec 15 10:39:39 GMT 2021","Wed Dec 15 10:39:39 GMT 2021","6","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add places list when unauthorized","Add places list (unauthorized)",""
"passed","Wed Dec 15 10:39:38 GMT 2021","Wed Dec 15 10:39:38 GMT 2021","54","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","current user when authorized","Current user when authorized",""
"passed","Wed Dec 15 10:39:37 GMT 2021","Wed Dec 15 10:39:37 GMT 2021","7","","Service Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.AuthorizationServiceTest","sign up user","Sign up",""
"passed","Wed Dec 15 10:39:07 GMT 2021","Wed Dec 15 10:39:07 GMT 2021","34","","<MainPage/>","","<MainPage/>","render authorized main page","render authorized main page",""
