"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 26 14:57:51 GMT 2021","Fri Nov 26 14:57:51 GMT 2021","5","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get places lists with exception","Get all places lists (exception)",""
"passed","Fri Nov 26 14:57:51 GMT 2021","Fri Nov 26 14:57:51 GMT 2021","10","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add list to added","Add list to added",""
"passed","Fri Nov 26 14:57:51 GMT 2021","Fri Nov 26 14:57:51 GMT 2021","5","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add places list with exception","Add places list (exception)",""
"passed","Fri Nov 26 15:01:44 GMT 2021","Fri Nov 26 15:01:46 GMT 2021","1448","","SignUp.spec.mjs","Sign up","","","Sing up, sign out, sign in and check session",""
"passed","Fri Nov 26 14:57:55 GMT 2021","Fri Nov 26 14:57:55 GMT 2021","21","","<Nav/>","","<Nav/>","render authorized nav items","render authorized nav items",""
"passed","Fri Nov 26 14:57:55 GMT 2021","Fri Nov 26 14:57:55 GMT 2021","9","","<Preview/>","","<Preview/>","render unauthorized preview","render unauthorized preview",""
"passed","Fri Nov 26 14:57:54 GMT 2021","Fri Nov 26 14:57:54 GMT 2021","73","","<AddPlacesList/>","","<AddPlacesList/>","not render add places list item form for unauthorized","not render add places list item form for unauthorized",""
"passed","Fri Nov 26 14:57:53 GMT 2021","Fri Nov 26 14:57:53 GMT 2021","2","","Places Service (Client)","","Places Service (Client)","getPlacesLists","getPlacesLists",""
"passed","Fri Nov 26 14:57:56 GMT 2021","Fri Nov 26 14:57:56 GMT 2021","14","","<SignIn/>","","<SignIn/>","render sign in page","render sign in page",""
"passed","Fri Nov 26 14:57:52 GMT 2021","Fri Nov 26 14:57:52 GMT 2021","111","","<PlacesList/>","","<PlacesList/>","render owner places list","render owner places list",""
"passed","Fri Nov 26 14:57:51 GMT 2021","Fri Nov 26 14:57:51 GMT 2021","8","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added","Remove list from added",""
"passed","Fri Nov 26 14:57:53 GMT 2021","Fri Nov 26 14:57:53 GMT 2021","6","","<AllPlacesLists/>","","<AllPlacesLists/>","render empty places lists","render empty places lists",""
"passed","Fri Nov 26 14:57:51 GMT 2021","Fri Nov 26 14:57:51 GMT 2021","13","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get all places lists","Get all places lists",""
"passed","Fri Nov 26 14:57:24 GMT 2021","Fri Nov 26 14:57:24 GMT 2021","32","","Service Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.AuthorizationServiceTest","sign in user","Sign in",""
"passed","Fri Nov 26 14:57:52 GMT 2021","Fri Nov 26 14:57:52 GMT 2021","27","","<PlacesList/>","","<PlacesList/>","render other places list when unauthorized","render other places list when unauthorized",""
"passed","Fri Nov 26 14:57:50 GMT 2021","Fri Nov 26 14:57:50 GMT 2021","5","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign up failed","Sign up with incorrect data",""
"passed","Fri Nov 26 14:57:52 GMT 2021","Fri Nov 26 14:57:52 GMT 2021","51","","<PlacesList/>","","<PlacesList/>","render other places list when not added","render other places list when not added",""
"passed","Fri Nov 26 14:57:50 GMT 2021","Fri Nov 26 14:57:50 GMT 2021","42","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign up success","Sign up with correct data",""
"passed","Fri Nov 26 14:57:51 GMT 2021","Fri Nov 26 14:57:51 GMT 2021","6","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add list to added when unauthorized","Add list to added (unauthorized)",""
"passed","Fri Nov 26 14:57:51 GMT 2021","Fri Nov 26 14:57:51 GMT 2021","6","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get places list with error","Get place lists (error)",""
"passed","Fri Nov 26 14:57:57 GMT 2021","Fri Nov 26 14:57:57 GMT 2021","44","","<App/>","","<App/>","render app","render app",""
"passed","Fri Nov 26 14:57:23 GMT 2021","Fri Nov 26 14:57:23 GMT 2021","2","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","add place","Add place",""
"passed","Fri Nov 26 14:57:51 GMT 2021","Fri Nov 26 14:57:51 GMT 2021","12","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added with exception","Remove list from added (exception)",""
"passed","Fri Nov 26 14:57:24 GMT 2021","Fri Nov 26 14:57:24 GMT 2021","12","","Service Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.AuthorizationServiceTest","sign up user","Sign up",""
"passed","Fri Nov 26 14:57:23 GMT 2021","Fri Nov 26 14:57:23 GMT 2021","63","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","add places list","Add places list",""
