"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Dec 15 15:57:18 GMT 2021","Wed Dec 15 15:57:19 GMT 2021","171","","Selenide Places Tests (E2E)","","com.itmo.kkrukhmalev.places.tests.PlacesTest","Sign up and create places list","Sign up and create places list (firefox)",""
"passed","Wed Dec 15 15:51:51 GMT 2021","Wed Dec 15 15:51:51 GMT 2021","8","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get places list with error","Get place lists (error)",""
"passed","Wed Dec 15 15:51:51 GMT 2021","Wed Dec 15 15:51:51 GMT 2021","8","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get places lists with exception","Get all places lists (exception)",""
"passed","Wed Dec 15 15:51:33 GMT 2021","Wed Dec 15 15:51:33 GMT 2021","5","","<AllPlacesLists/>","","<AllPlacesLists/>","render empty places lists","render empty places lists",""
"passed","Wed Dec 15 15:51:35 GMT 2021","Wed Dec 15 15:51:35 GMT 2021","15","","<Preview/>","","<Preview/>","render authorized preview","render authorized preview",""
"passed","Wed Dec 15 15:51:51 GMT 2021","Wed Dec 15 15:51:51 GMT 2021","12","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added","Remove list from added",""
"broken","Wed Dec 15 15:57:24 GMT 2021","Wed Dec 15 15:57:24 GMT 2021","42","","Selenide Places Tests (E2E)","","com.itmo.kkrukhmalev.places.tests.PlacesTest","Sign up and create places list","Sign up and create places list (chrome)",""
"passed","Wed Dec 15 15:51:33 GMT 2021","Wed Dec 15 15:51:33 GMT 2021","44","","<PlacesList/>","","<PlacesList/>","render other places list when not added","render other places list when not added",""
"passed","Wed Dec 15 15:51:49 GMT 2021","Wed Dec 15 15:51:49 GMT 2021","1","","Service Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.AuthorizationServiceTest","sign in user","Sign in",""
"passed","Wed Dec 15 15:51:46 GMT 2021","Wed Dec 15 15:51:48 GMT 2021","1468","","System Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.system.AuthorizationSystemTest","all authorization operations","All authorization operations","Sign up, sign up with same credentials, sign in and sign out"
"passed","Wed Dec 15 15:51:33 GMT 2021","Wed Dec 15 15:51:33 GMT 2021","1","","Places Service (Client)","","Places Service (Client)","getPlacesList","getPlacesList",""
"passed","Wed Dec 15 15:51:49 GMT 2021","Wed Dec 15 15:51:49 GMT 2021","3","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","add list to added","Add list to added",""
"passed","Wed Dec 15 15:51:35 GMT 2021","Wed Dec 15 15:51:35 GMT 2021","7","","<Preview/>","","<Preview/>","render unauthorized preview","render unauthorized preview",""
"passed","Wed Dec 15 15:51:34 GMT 2021","Wed Dec 15 15:51:34 GMT 2021","17","","<Nav/>","","<Nav/>","render authorized nav items","render authorized nav items",""
"passed","Wed Dec 15 15:51:49 GMT 2021","Wed Dec 15 15:51:49 GMT 2021","5","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","get places list with place by id","Get places list with place by id",""
"passed","Wed Dec 15 15:55:35 GMT 2021","Wed Dec 15 15:55:37 GMT 2021","1178","","a11y/Accessibility.spec.mjs","A11y","","","Home accessibility",""
"passed","Wed Dec 15 15:51:48 GMT 2021","Wed Dec 15 15:51:48 GMT 2021","400","","System Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.system.PlacesSystemTest","create and get places lists","Create and get places lists","Sign up, creates empty list and check that list exists"
"passed","Wed Dec 15 15:51:50 GMT 2021","Wed Dec 15 15:51:50 GMT 2021","86","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","current user when authorized","Current user when authorized",""
