"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 28 06:37:29 GMT 2021","Tue Dec 28 06:37:29 GMT 2021","22","","<MyPlacesLists/>","","<MyPlacesLists/>","render my places lists","render my places lists",""
"passed","Tue Dec 28 06:37:30 GMT 2021","Tue Dec 28 06:37:30 GMT 2021","7","","<Preview/>","","<Preview/>","render authorized preview","render authorized preview",""
"passed","Tue Dec 28 06:37:59 GMT 2021","Tue Dec 28 06:37:59 GMT 2021","16","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign in success","Sign in with correct data",""
"passed","Tue Dec 28 06:37:30 GMT 2021","Tue Dec 28 06:37:30 GMT 2021","7","","<PlaceItem/>","","<PlaceItem/>","render place item","render place item",""
"passed","Tue Dec 28 06:41:43 GMT 2021","Tue Dec 28 06:41:44 GMT 2021","1380","","SignUp.spec.mjs","Sign up","","","Sing up, sign out, sign in and check session",""
"passed","Tue Dec 28 06:37:29 GMT 2021","Tue Dec 28 06:37:29 GMT 2021","7","","<Nav/>","","<Nav/>","render unauthorized nav items","render unauthorized nav items",""
"passed","Tue Dec 28 06:37:31 GMT 2021","Tue Dec 28 06:37:31 GMT 2021","9","","<Unauthorized/>","","<Unauthorized/>","render unauthorized","render unauthorized",""
"passed","Tue Dec 28 06:41:40 GMT 2021","Tue Dec 28 06:41:41 GMT 2021","1425","","PlacesList.spec.mjs","Places lists","","","Add new places list",""
"passed","Tue Dec 28 06:37:58 GMT 2021","Tue Dec 28 06:37:58 GMT 2021","1","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","get all places lists","Get all places lists",""
"passed","Tue Dec 28 06:37:58 GMT 2021","Tue Dec 28 06:37:58 GMT 2021","2","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","remove list from added","Remove list from added",""
"passed","Tue Dec 28 06:37:58 GMT 2021","Tue Dec 28 06:37:58 GMT 2021","2","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","add place","Add place",""
"passed","Tue Dec 28 06:37:29 GMT 2021","Tue Dec 28 06:37:29 GMT 2021","1","","Places Service (Client)","","Places Service (Client)","getPlacesLists","getPlacesLists",""
"passed","Tue Dec 28 06:43:37 GMT 2021","Tue Dec 28 06:43:39 GMT 2021","1764","","Selenide Places Tests (E2E)","","com.itmo.kkrukhmalev.places.tests.PlacesTest","Sign up and create places list","Sign up and create places list (chrome)",""
"passed","Tue Dec 28 06:37:29 GMT 2021","Tue Dec 28 06:37:29 GMT 2021","14","","<AddPlacesList/>","","<AddPlacesList/>","not render add places list item form for unauthorized","not render add places list item form for unauthorized",""
"passed","Tue Dec 28 06:37:58 GMT 2021","Tue Dec 28 06:37:58 GMT 2021","6","","Service Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.AuthorizationServiceTest","sign up user","Sign up",""
"passed","Tue Dec 28 06:37:58 GMT 2021","Tue Dec 28 06:37:58 GMT 2021","4","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","add list to added","Add list to added",""
"passed","Tue Dec 28 06:38:00 GMT 2021","Tue Dec 28 06:38:00 GMT 2021","6","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add places list when unauthorized","Add places list (unauthorized)",""
"passed","Tue Dec 28 06:37:29 GMT 2021","Tue Dec 28 06:37:29 GMT 2021","2","","Places Service (Client)","","Places Service (Client)","currentUser","currentUser",""
"passed","Tue Dec 28 06:37:30 GMT 2021","Tue Dec 28 06:37:30 GMT 2021","8","","<Preview/>","","<Preview/>","render unauthorized preview","render unauthorized preview",""
"passed","Tue Dec 28 06:38:00 GMT 2021","Tue Dec 28 06:38:00 GMT 2021","15","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added with exception","Remove list from added (exception)",""
"passed","Tue Dec 28 06:37:57 GMT 2021","Tue Dec 28 06:37:57 GMT 2021","324","","System Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.system.PlacesSystemTest","create and get places lists","Create and get places lists","Sign up, creates empty list and check that list exists"
